"City", "Season", "Month", "Promotions", "Offers", "ShippingOptions", "LocalFestivals", "WebsiteThemeType", "PricingStrategy"
"Nashville, USA",Early Spring,May,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Cornsilk,Product Bundles
"Nashville, USA",Early Spring,November,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),GreenYellow,Product Bundles
"Nashville, USA",Early Spring,November,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),HotPink,Product Bundles
"Nashville, USA",Early Summer,May,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),SandyBrown,Product Bundles
"Nashville, USA",Early Summer,May,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),AntiqueWhite,Price Matching
"Nashville, USA",Early Summer,May,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Orchid,Price Matching
"Nashville, USA",Early Summer,May,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),SeaGreen,Price Matching
"Nashville, USA",Early Summer,May,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),MediumPurple,Price Matching
"Nashville, USA",Early Winter,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkOrchid,Price Matching
"Nashville, USA",Early Winter,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightGray,Price Matching
"Nashville, USA",Early Winter,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Moccasin,Price Ending
"Nashville, USA",Early Winter,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Gray,Price Ending
"Nashville, USA",Early Winter,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Pink,Price Ending
"Nashville, USA",Early Winter,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkSeaGreen,Price Ending
"Nashville, USA",Late Autumn,June,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),AquaMarine,Prestige Pricing
"Nashville, USA",Late Autumn,June,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Orange,Prestige Pricing
"Nashville, USA",Late Autumn,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Turquoise,Price Ending
"Nashville, USA",Late Autumn,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Coral,Prestige Pricing
"Nashville, USA",Late Autumn,March,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),SaddleBrown,Prestige Pricing
"Nashville, USA",Late Spring,June,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkSeaGreen,Prestige Pricing
"Nashville, USA",Late Spring,June,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),MediumBlue,Prestige Pricing
"Nashville, USA",Late Spring,June,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),BlueViolet,Perceived Value
"Nashville, USA",Late Spring,June,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightCyan,Perceived Value
"Nashville, USA",Late Spring,June,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightGoldenRodYellow,Perceived Value
"Nashville, USA",Late Summer,July,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkRed,Perceived Value
"Nashville, USA",Late Summer,July,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkRed,Markup Based on Cost
"Nashville, USA",Late Summer,July,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Thistle,Markup Based on Cost
"Nashville, USA",Late Summer,July,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Chartreuse,Markup Based on Cost
"Nashville, USA",Late Summer,June,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Gold,Perceived Value
"Nashville, USA",Late Winter ,January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Maroon,Market-Based Pricing
"Nashville, USA",Late Winter ,July,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),RosyBrown,Markup Based on Cost
"Nashville, USA",Late Winter ,July,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightCyan,Markup Based on Cost
"Nashville, USA",Late Winter ,July,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Olive,Markup Based on Cost
"Nashville, USA",Late Winter ,July,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightGreen,Market-Based Pricing
"Nashville, USA",Monsoon (Rainy Season),January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),MediumPurple,Market-Based Pricing
"Nashville, USA",Monsoon (Rainy Season),January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightBlue,Market-Based Pricing
"Nashville, USA",Monsoon (Rainy Season),January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightYellow,Market-Based Pricing
"Nashville, USA",Monsoon (Rainy Season),January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Gainsboro,Low Initial Price
"Nashville, USA",Monsoon (Rainy Season),January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Crimson,Low Initial Price
"Nashville, USA",Monsoon (Rainy Season),January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkOrange,Low Initial Price
"Nashville, USA",Post-monsoon (Retreating Monsoon) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Purple,Low Initial Price
"Nashville, USA",Post-monsoon (Retreating Monsoon) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Aqua,Localized Promotions
"Nashville, USA",Post-monsoon (Retreating Monsoon) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Navy,Localized Promotions
"Nashville, USA",Post-monsoon (Retreating Monsoon) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),SpringGreen,Localized Promotions
"Nashville, USA",Post-monsoon (Retreating Monsoon) ,January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Tan,Low Initial Price
"Nashville, USA",Post-monsoon (Retreating Monsoon) ,January,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),BurlyWood,Low Initial Price
"Nashville, USA",Pre-monsoon (Hot Season) ,December,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightCoral,Limited Edition Releases
"Nashville, USA",Pre-monsoon (Hot Season) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Linen,Localized Promotions
"Nashville, USA",Pre-monsoon (Hot Season) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Magenta,Localized Promotions
"Nashville, USA",Pre-monsoon (Hot Season) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LawnGreen,Localized Promotions
"Nashville, USA",Pre-monsoon (Hot Season) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Gold,Limited Edition Releases
"Nashville, USA",Pre-monsoon (Hot Season) ,February,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),ForestGreen,Limited Edition Releases
"Nashville, USA",Spring,December,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkMagenta,Limited Edition Releases
"Nashville, USA",Spring,December,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),SpringGreen,Limited Edition Releases
"Nashville, USA",Spring,December,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),BlueViolet,High Initial Price
"Nashville, USA",Spring,December,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Plum,High Initial Price
"Nashville, USA",Spring,December,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkCyan,High Initial Price
"Nashville, USA",Spring,December,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Moccasin,High Initial Price
"Nashville, USA",Summer,August,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Lime,High Initial Price
"Nashville, USA",Summer,August,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Orchid,Differentiation
"Nashville, USA",Summer,August,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Lavender,Differentiation
"Nashville, USA",Summer,August,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkOrange,Differentiation
"Nashville, USA",Summer,August,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),FireBrick,Differentiation
"Nashville, USA",Summer,December,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LawnGreen,High Initial Price
"Nashville, USA",Wet Season,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),BlanchedAlmond,Demand-Based Pricing
"Nashville, USA",Wet Season,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Peru,Demand-Based Pricing
"Nashville, USA",Wet Season,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkOliveGreen,Demand-Based Pricing
"Nashville, USA",Wet Season,August,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Salmon,Differentiation
"Nashville, USA",Wet Season,August,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),DarkGreen,Demand-Based Pricing
"Nashville, USA",Wet Season,August,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),SlateGray,Demand-Based Pricing
"Nashville, USA",Winter,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),MintCream,Demand-Based Pricing
"Nashville, USA",Winter,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),GreenYellow,Below-Cost Selling
"Nashville, USA",Winter,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),LightSteelBlue,Below-Cost Selling
"Nashville, USA",Winter,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Plum,Below-Cost Selling
"Nashville, USA",Winter,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Ivory,Below-Cost Selling
"Nashville, USA",Winter,April,Referral Rewards,Buy One Get One (BOGO),Freight Shipping,Bonfire Night (UK),Tomato,Below-Cost Selling
"New Orleans, USA",Autumn (Fall),September,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),GoldenRod,Subscription Models
"New Orleans, USA",Autumn (Fall),September,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Red,Subscription Models
"New Orleans, USA",Autumn (Fall),September,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),DarkSalmon,Subscription Models
"New Orleans, USA",Autumn (Fall),September,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Tomato,Subscription Models
"New Orleans, USA",Autumn (Fall),September,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Chocolate,Subscription Models
"New Orleans, USA",Autumn (Fall),September,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),RoyalBlue,Subscription Models
"New Orleans, USA",Deep Winter,October,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),PaleGreen,Seasonal Pricing
"New Orleans, USA",Deep Winter,October,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),MediumAquaMarine,Seasonal Pricing
"New Orleans, USA",Deep Winter,October,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),RebeccaPurple,Seasonal Pricing
"New Orleans, USA",Deep Winter,September,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),PaleTurquoise,Seasonal Pricing
"New Orleans, USA",Deep Winter,September,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),OliveDrab,Seasonal Pricing
"New Orleans, USA",Dry Season,November,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Teal,Regional Pricing
"New Orleans, USA",Dry Season,October,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),LightCoral,Regional Pricing
"New Orleans, USA",Dry Season,October,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),LemonChiffon,Regional Pricing
"New Orleans, USA",Dry Season,October,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),GhostWhite,Regional Pricing
"New Orleans, USA",Dry Season,October,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),FireBrick,Regional Pricing
"New Orleans, USA",Dry Season,October,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),DarkOrchid,Regional Pricing
"New Orleans, USA",Early Autumn,November,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),CadetBlue,Promotional Discounts
"New Orleans, USA",Early Autumn,November,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Red,Promotional Discounts
"New Orleans, USA",Early Autumn,November,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Cyan,Promotional Discounts
"New Orleans, USA",Early Autumn,November,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),OldLace,Promotional Discounts
"New Orleans, USA",Early Autumn,November,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),MediumSpringGreen,Promotional Discounts
"New Orleans, USA",Early Spring,May,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),LemonChiffon,Product Bundles
"New Orleans, USA",Early Spring,May,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Yellow,Product Bundles
"New Orleans, USA",Early Spring,May,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Fuchsia,Product Bundles
"New Orleans, USA",Early Spring,November,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Magenta,Product Bundles
"New Orleans, USA",Early Spring,November,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),MediumOrchid,Product Bundles
"New Orleans, USA",Early Summer,May,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),IndianRed,Product Bundles
"New Orleans, USA",Early Summer,May,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),DarkOliveGreen,Price Matching
"New Orleans, USA",Early Summer,May,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),SteelBlue,Price Matching
"New Orleans, USA",Early Summer,May,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Brown,Price Matching
"New Orleans, USA",Early Summer,May,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),PowderBlue,Price Matching
"New Orleans, USA",Early Winter,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Teal,Price Matching
"New Orleans, USA",Early Winter,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),NavajoWhite,Price Ending
"New Orleans, USA",Early Winter,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Lime,Price Ending
"New Orleans, USA",Early Winter,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),LimeGreen,Price Ending
"New Orleans, USA",Early Winter,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Fuchsia,Price Ending
"New Orleans, USA",Early Winter,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),LavenderBlush,Price Ending
"New Orleans, USA",Late Autumn,June,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),DarkKhaki,Prestige Pricing
"New Orleans, USA",Late Autumn,June,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Snow,Prestige Pricing
"New Orleans, USA",Late Autumn,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Orange,Price Ending
"New Orleans, USA",Late Autumn,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),FloralWhite,Prestige Pricing
"New Orleans, USA",Late Autumn,March,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),DarkSalmon,Prestige Pricing
"New Orleans, USA",Late Spring,June,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Blue,Prestige Pricing
"New Orleans, USA",Late Spring,June,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Pink,Perceived Value
"New Orleans, USA",Late Spring,June,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),MediumAquaMarine,Perceived Value
"New Orleans, USA",Late Spring,June,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),MistyRose,Perceived Value
"New Orleans, USA",Late Spring,June,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Chartreuse,Perceived Value
"New Orleans, USA",Late Summer,July,"Dollar Amount Off (e.g., $10 off)",Limited-Time Offers,Expedited Shipping,Australia Day (Australia),Violet,Perceived Value
